id,category_no,emoji
1.3840945496985068e+18,3,🔴
1.388890384915333e+18,0,🤣
1.3867163137000776e+18,1,🙏
1.3869986948939407e+18,1,🙏
1.387119549691011e+18,7,❤
1.386421123231875e+18,4,💊
1.388382344709501e+18,1,🙏
1.3859339468194734e+18,1,🙏
1.38710545128473e+18,1,🙏
1.3863485257729595e+18,0,😂
1.3867151390558863e+18,1,🙏
1.3863860647434363e+18,0,😂
1.386359003333243e+18,0,😂
1.388497967745753e+18,0,🥸
1.386337955741008e+18,1,🙏
1.3888746361510502e+18,0,😔
1.3867282825953649e+18,0,💜
1.3887928085976392e+18,0,😠
1.3888549619879854e+18,0,😂
1.3870852827180974e+18,1,🙏
1.3841949733403443e+18,0,😂
1.385900412272726e+18,0,💕
1.3884693396034068e+18,1,🙏
1.3841992758112625e+18,0,😊
1.387002983980757e+18,0,😂
1.386349411224019e+18,1,🙏
1.388510017670713e+18,0,💘
1.3862847125749146e+18,5,⛳
1.3888065455262515e+18,0,😂
1.3891984768906772e+18,0,🙊
1.3863539334219244e+18,0,😋
1.3859092666790912e+18,0,😊
1.3870029934515692e+18,0,😁
1.3892172418208973e+18,0,😜
1.3870452409686712e+18,7,❤
1.388885298486997e+18,0,😂
1.3884131839211684e+18,2,💐
1.3884814546492006e+18,1,🙏
1.3869814659430195e+18,1,🙏
1.387061847396807e+18,1,🤷
1.388919794070528e+18,0,😣
1.3870466709788754e+18,6,🚩
1.3888944504038646e+18,0,😅
1.3863160947264965e+18,0,🤣
1.3891953928693064e+18,0,💔
1.3883936861159137e+18,0,😰
1.3869817920669164e+18,1,🙆
1.3867256836829716e+18,0,😂
1.387148095671001e+18,0,😏
1.3888442642855567e+18,0,😊
1.3859681812697866e+18,0,😡
1.3888018454941164e+18,1,🙏
1.3888233911010875e+18,0,😑
1.38703057592866e+18,1,🙏
1.386642711873081e+18,1,🙏
1.3859263785166684e+18,0,😊
1.3887825581130056e+18,0,😂
1.3869756569115976e+18,1,🙏
1.386341664550097e+18,0,😂
1.3887987378168422e+18,1,🙏
1.386412855398867e+18,0,🤬
1.3887898484046766e+18,0,😂
1.388474350660055e+18,0,🥰
1.3892225053368689e+18,0,😂
1.3870954207534367e+18,0,😂
1.3888961929987643e+18,6,🚩
1.3885120656653926e+18,1,🙏
1.3859949620602511e+18,1,🙏
1.3867413259077222e+18,1,👍
1.3870219431619052e+18,1,🙏
1.386025310957625e+18,1,💪
1.388382166086652e+18,1,🙏
1.3892161016706867e+18,0,🤔
1.3892417413168046e+18,1,🙏
1.385922552141255e+18,1,🏃
1.386375803026346e+18,1,🙏
1.3863562568901878e+18,1,🙋
1.3888792889427927e+18,0,😂
1.3863430253081682e+18,0,😷
1.3870707401265193e+18,0,😥
1.3841980823723254e+18,0,😊
1.3892531396441743e+18,0,😡
1.3887882226799124e+18,1,🙏
1.388886405074473e+18,1,🙏
1.388380039419335e+18,0,😁
1.3859070299994604e+18,1,👍
1.38677826844817e+18,1,🙏
1.388583103120171e+18,1,👏
1.3889199454178263e+18,0,🤣
1.3867706626231255e+18,0,😌
1.3888682257027113e+18,0,😁
1.3867479968685302e+18,0,😷
1.385969727361618e+18,0,😡
1.3885360595086418e+18,0,😂
1.3892068192270705e+18,0,🤣
1.3892375253953454e+18,0,😂
1.3892076893271163e+18,0,😂
1.388508873477165e+18,7,🏻
1.38837657953792e+18,0,😎
1.386783664873382e+18,1,👏
1.388853411324461e+18,0,😁
1.389219948661076e+18,0,😷
1.3891897938299535e+18,2,💐
1.3884415989508792e+18,1,🙏
1.388816836150448e+18,0,😋
1.3859093569573683e+18,4,💎
1.3869619783215596e+18,1,👤
1.388804663881855e+18,0,😅
1.3888087940675297e+18,5,✨
1.3888670516708024e+18,3,🔃
1.388376308934054e+18,0,😣
1.389220188772475e+18,8,☕
1.3892045617268982e+18,1,🙏
1.384220114313048e+18,0,😭
1.3863591321359892e+18,1,👍
1.3859431112311644e+18,0,💖
1.386031517915259e+18,0,😂
1.3884489114639032e+18,0,😁
1.3888789058643845e+18,0,🤗
1.3863297081203466e+18,2,🌹
1.3867172281380782e+18,0,😁
1.3870887876253204e+18,1,🙏
1.3883969641112166e+18,0,😅
1.3885016311808082e+18,0,😜
1.3889084054782157e+18,0,😊
1.3863868976986604e+18,1,🙏
1.3885717751522468e+18,7,❤
1.3840852003221914e+18,0,😳
1.3885384770466816e+18,0,😔
1.3888507233334477e+18,0,😁
1.3867505898124124e+18,1,🙏
1.388402099260588e+18,1,🙏
1.386312782589485e+18,6,🚩
1.3885577134166753e+18,1,🙏
1.3870732693170012e+18,0,😭
1.3870365066031473e+18,0,😊
1.3860225458796216e+18,1,💪
1.3863509624245207e+18,1,👌
1.3891922216357274e+18,0,🤣
1.388891825524527e+18,0,😊
1.3840868778550968e+18,1,🙏
1.3867498869854986e+18,0,😊
1.385910105409876e+18,1,🙏
1.3888120072776172e+18,1,🙏
1.388856732797993e+18,0,😔
1.3866414591057797e+18,0,😑
1.3885019984214303e+18,0,😊
1.3870449334716662e+18,1,🙏
1.385932447188099e+18,0,😊
1.3892078777855918e+18,1,🙏
1.3859432837973524e+18,1,🙏
1.384092547635503e+18,0,😎
1.3883945179176264e+18,2,🦠
1.3892066519289324e+18,0,🤣
1.3883801301966602e+18,0,💥
1.3863581165648814e+18,0,😜
1.3870632077186376e+18,1,🙏
1.384091975897424e+18,0,😁
1.3885687392939827e+18,1,🙏
1.3870464353512407e+18,0,😊
1.385953105833984e+18,0,😅
1.3884588020898406e+18,0,😇
1.3885389367634207e+18,0,😑
1.3892131587917783e+18,2,🌻
1.38596361123584e+18,1,🙏
1.3841983857590026e+18,0,😌
1.3885623121774838e+18,0,😘
1.385912612412543e+18,1,🙏
1.3871032926861722e+18,1,🙏
1.3888948964428636e+18,0,😔
1.386412855398867e+18,0,😤
1.3884009710893916e+18,1,👍
1.3859246789679718e+18,1,🙏
1.3859251932189368e+18,1,🙏
1.3891915850326548e+18,0,😑
1.3869603026887188e+18,0,😷
1.3863557163535606e+18,0,😷
1.389219697002877e+18,0,😍
1.386752329735557e+18,0,😏
1.3869633381233009e+18,0,😘
1.3892502014880358e+18,0,😂
1.3888055164622356e+18,1,🙏
1.389215145411453e+18,7,❤
1.386286330208944e+18,0,💔
1.3887819488021957e+18,0,😔
1.38420720452216e+18,1,🙏
1.3859527381990154e+18,9,🔥
1.3859040225660314e+18,0,😊
1.3859949955475784e+18,0,😂
1.3863371801973432e+18,0,😂
1.3869715371026227e+18,1,🙏
1.386984562538926e+18,0,😍
1.3884447990327173e+18,0,😭
1.388789729659736e+18,1,🙏
1.3888211860465377e+18,0,😊
1.388793652852314e+18,7,🏻
1.3869707336123924e+18,0,😜
1.3870868438967296e+18,1,👇
1.3862846722257428e+18,0,😷
1.3862844785747272e+18,1,👩
1.3883742367004426e+18,1,💪
1.3888649328425902e+18,1,🙏
1.3841992139788206e+18,5,🏏
1.3870351152267633e+18,0,😔
1.3888061457126154e+18,0,😐
1.388487144742613e+18,0,🙈
1.3884390250531717e+18,0,😜
1.3870853742293445e+18,0,😂
1.387054091235324e+18,0,😒
1.388457295449772e+18,1,🙏
1.3840857987990897e+18,1,🙏
1.3885072396362998e+18,1,👏
1.3870360986357883e+18,0,😂
1.3870731466043228e+18,1,🙏
1.388892086099796e+18,1,🙏
1.3859940937051382e+18,1,🙏
1.3892018033554432e+18,1,🙏
1.3887980918185206e+18,0,😂
1.386359365108523e+18,1,🙏
1.3884593575834706e+18,7,⚰
1.387123822185177e+18,1,🙏
1.3871131133427794e+18,0,😞
1.3842069874082652e+18,0,😂
1.3884160108022415e+18,1,🙏
1.38880406134904e+18,1,🙏
1.3892028110034412e+18,0,😣
1.3864009634102886e+18,0,😷
1.3860243440238305e+18,1,🙏
1.387041797340164e+18,0,😊
1.3892208196502856e+18,0,😡
1.3840912881280369e+18,1,🙏
1.3840896291213844e+18,1,🙏
1.3892089134850744e+18,0,😊
1.3863309124224655e+18,0,💯
1.386285921864061e+18,0,😂
1.3864139628963676e+18,0,😂
1.387074464836309e+18,0,😊
1.3888990239399895e+18,0,😂
1.3859559109341637e+18,1,🙏
1.3884818721669325e+18,0,😊
1.3885855217068032e+18,0,💔
1.3860236507220828e+18,1,🙏
1.3863953066992845e+18,0,😜
1.3892005217229578e+18,1,👍
1.3885586457350062e+18,0,😊
1.3885701411688653e+18,0,💯
1.3859322881987912e+18,0,😊
1.387016498057671e+18,0,💔
1.3863603874240635e+18,3,🆔
1.3863686307539886e+18,0,😡
1.3888886236389335e+18,0,😔
1.3863550960075776e+18,1,🙏
1.3888922751287706e+18,0,🙄
1.3864054239352218e+18,1,🙏
1.3871130454999368e+18,1,🙏
1.3870900495990374e+18,0,🙂
1.3859355198219305e+18,0,😡
1.3883804471895982e+18,3,🆔
1.3888746101254144e+18,9,🌑
1.3870532569672663e+18,3,❓
1.3888624726526566e+18,0,💖
1.3859427801495183e+18,0,😏
1.3863735590694666e+18,1,🙏
1.3892070238001234e+18,1,🙏
1.3862859142849083e+18,0,😂
1.3859420866717573e+18,1,🙏
1.3871295920041615e+18,1,🙏
1.3888416585994445e+18,0,💯
1.3887910874986127e+18,0,🤣
1.3870992363914772e+18,7,❤
1.3884793588477092e+18,0,😷
1.3884882438767452e+18,0,💔
1.386968374714921e+18,0,😡
1.386968387637551e+18,0,😂
1.388789006544953e+18,1,👇
1.3892091208891963e+18,0,😊
1.3884557054898053e+18,0,😜
1.3888321582115226e+18,0,🤔
1.3885569887122924e+18,0,😷
1.38846496093039e+18,0,💔
1.389204064131453e+18,0,😭
1.3889020248932557e+18,0,😁
1.3870429812328735e+18,0,😭
1.3859254078918124e+18,0,😂
1.388887430850171e+18,0,💔
1.3888970600410194e+18,0,😋
1.3859072329030984e+18,7,♀
1.388806913601663e+18,0,😑
1.3866408704268247e+18,0,😂
1.386329351835226e+18,1,🙏
1.3842062506913587e+18,0,💔
1.387010273102291e+18,1,👌
1.386723477231526e+18,0,😂
1.3892378169749873e+18,0,😢
1.386640408034349e+18,1,👏
1.3887839642366523e+18,1,🙏
1.3842027877396849e+18,2,🍁
1.3840910147684352e+18,0,🙄
1.3888686450827264e+18,0,🙃
1.3892207420724634e+18,0,🤗
1.3863115693830758e+18,0,😁
1.386007157833978e+18,0,😂
1.3888831324562432e+18,1,🙏
1.3889074661554463e+18,1,🙏
1.389202363764945e+18,1,🙏
1.386329098738233e+18,0,😊
1.3870334557797294e+18,1,🙏
1.387023424329896e+18,0,😅
1.387010323853369e+18,1,🙏
1.3859232836488028e+18,1,👍
1.3889185540581253e+18,1,🙏
1.3869733093470577e+18,1,🙏
1.387053319399506e+18,7,☺
1.3884985808145285e+18,1,🙏
1.3863177228295496e+18,1,🙏
1.3885115481511936e+18,7,🏻
1.3841976859058053e+18,0,😂
1.3863178398212628e+18,0,😑
1.3888037695135662e+18,0,😂
1.387100952935551e+18,1,👍
1.3859354359024271e+18,1,🙏
1.387045598277247e+18,1,🙏
1.384236344184955e+18,0,😜
1.3892292285923e+18,0,💔
1.3892533704314757e+18,1,🙏
1.3887896486929572e+18,0,😅
1.3863066421285028e+18,0,🤔
1.3888726907531717e+18,1,👇
1.3883762406801818e+18,0,😬
1.3883986733866066e+18,1,🙏
1.3863748859166351e+18,0,😂
1.388798388515197e+18,0,😂
1.387061472824488e+18,6,🚩
1.3871082966753894e+18,1,🙏
1.385948602388738e+18,7,❣
1.3888081422139433e+18,0,😜
1.3891982676745462e+18,7,🗣
1.38921007605384e+18,0,😁
1.3884131299781673e+18,0,😥
1.3885084442950085e+18,0,😔
1.3859436518392095e+18,0,😂
1.3887984723635282e+18,0,🙈
1.3888426303945073e+18,0,😏
1.388544756226007e+18,0,😂
1.3859120700848415e+18,1,🙏
1.3842022157163766e+18,0,😌
1.3859084290221425e+18,7,✍
1.3866419707898962e+18,1,🙏
1.3841970080475464e+18,0,😍
1.3884318538334904e+18,7,✌
1.3859214581619507e+18,1,🙌
1.3884392011258593e+18,7,☁
1.3870938031069225e+18,1,👉
1.3887888751290245e+18,0,😂
1.3888366781989888e+18,2,💐
1.3870647124294042e+18,1,🙏
1.3864040806590464e+18,0,😴
1.3859388573848248e+18,7,✌
1.3863338696961925e+18,7,❤
1.38590776257237e+18,1,🙏
1.385966958017872e+18,1,🙏
1.389238957041279e+18,0,😂
1.387061063116415e+18,1,🙏
1.3863454726383944e+18,2,💐
1.3859030167173898e+18,7,✍
1.3891896201899827e+18,9,🌞
1.386021580912808e+18,1,🙏
1.3870948546859745e+18,0,😂
1.3860105858050376e+18,1,🙏
1.385952625598763e+18,1,🙏
1.3867197477907087e+18,1,🙏
1.3859687122854953e+18,0,😂
1.389201596597162e+18,1,🙏
1.3870383315154575e+18,0,😂
1.387098637424005e+18,0,😒
1.3840981388818555e+18,0,😅
1.3870246488947507e+18,0,💔
1.3889027938267382e+18,1,🙏
1.3860284695286292e+18,1,🙏
1.386387195771056e+18,1,🙏
1.38847642100625e+18,1,🙏
1.3859376554943652e+18,1,🙏
1.388872363488387e+18,7,🏻
1.3884924833325056e+18,1,🙏
1.3867389120437494e+18,0,😎
1.3863434471334912e+18,5,⛳
1.3859244186861773e+18,1,🙏
1.3884662565466972e+18,1,👇
1.3888087148664668e+18,0,😷
1.3859275425116037e+18,1,🖕
1.385955359479632e+18,0,😁
1.3840852420513997e+18,2,🌷
1.386985429153448e+18,0,😔
1.3862921036180562e+18,6,🚩
1.3866401498244342e+18,0,😔
1.3885704573815603e+18,1,🙏
1.384101254696104e+18,1,🙏
1.3860076157259653e+18,1,🙏
1.3842214374524396e+18,1,🙏
1.3888798802305595e+18,0,😜
1.3885419179111547e+18,1,🙏
1.3859046223640863e+18,0,😂
1.3887961163558625e+18,0,😂
1.3863540623297413e+18,1,🙏
1.388842353297793e+18,0,😂
1.3888639174813573e+18,1,🙏
1.3888252119870095e+18,0,😐
1.3885175431579812e+18,0,😎
1.3870417352393687e+18,1,🙏
1.3870149291908424e+18,0,😒
1.3885759911744143e+18,1,🙏
1.3862957022007992e+18,1,🙏
1.386369248298246e+18,0,🤫
1.3887869357794427e+18,0,😂
1.386967858777772e+18,1,🙏
1.3885855237453332e+18,0,😜
1.3859651660476293e+18,0,😂
1.3859025694577828e+18,1,🙏
1.3888282915999826e+18,0,😷
1.3870987547722056e+18,7,❤
1.3884846849720566e+18,0,💜
1.3867259873001718e+18,1,🙏
1.3888471035609334e+18,1,🙏
1.3884888225439744e+18,1,🙏
1.3885122472788296e+18,1,👌
1.386750141730759e+18,1,👇
1.387000486033707e+18,2,🌷
1.386745684804604e+18,1,🙏
1.3867248685157212e+18,1,🙏
1.3863664614892544e+18,0,😊
1.3884032349144556e+18,1,🙌
1.386026902729597e+18,7,🏻
1.3862914197703557e+18,1,👏
1.386013912093524e+18,0,😂
1.3860155985391985e+18,0,😊
1.3859323700002363e+18,0,😂
1.386005204278014e+18,0,😥
1.386296344399151e+18,0,😢
1.3888789989360476e+18,1,👍
1.387041143884374e+18,0,😛
1.3863836141080005e+18,7,❤
1.3859190343910236e+18,0,🙈
1.386362329210581e+18,0,😂
1.3841956616004198e+18,0,😂
1.388416858403967e+18,0,😂
1.3842107814204088e+18,7,✍
1.3884899804446597e+18,0,😂
1.3867260593709588e+18,5,✨
1.3892257657413714e+18,4,🎵
1.3870441968301793e+18,6,🚩
1.3870788012139889e+18,0,😎
1.3888261423633326e+18,1,🙏
1.3885385246143324e+18,0,🤯
1.3863400293923226e+18,0,😁
1.386390986008404e+18,0,😑
1.3887937034607944e+18,0,😊
1.3870238964450345e+18,0,😊
1.3859957150971617e+18,0,😝
1.38596091645431e+18,0,😉
1.3859474615506903e+18,1,👍
1.3841978232482898e+18,0,😷
1.3884845684082278e+18,0,😂
1.3888329976344535e+18,1,👏
1.3889065494189425e+18,0,😂
1.386318026337751e+18,0,😂
1.388438408545018e+18,0,😍
1.386970953599488e+18,1,🙏
1.3860066753798185e+18,0,😎
1.3863514825474908e+18,0,🤔
1.3892406262442967e+18,7,❤
1.3888836141049078e+18,0,😂
1.3887904319079424e+18,1,🙏
1.3867522405436703e+18,1,🙏
1.3892412465314816e+18,0,😣
1.388905659534512e+18,0,😂
1.3842149668199834e+18,0,🤔
1.3860393595692073e+18,0,😭
1.3870525797339914e+18,1,🙏
1.388796820889895e+18,0,😄
1.388518245620093e+18,0,😍
1.3870968834037146e+18,1,🙏
1.387008970829697e+18,0,😜
1.3863334639392072e+18,0,😊
1.3863795619364536e+18,0,😊
1.3883930632952463e+18,1,🙏
1.3869657612398346e+18,1,🙏
1.3863390114262753e+18,0,😷
1.3862967061956076e+18,0,😊
1.3889079119764152e+18,0,😂
1.3888426714482852e+18,1,🙏
1.3888931631090606e+18,0,🤣
1.386000519173329e+18,1,🙏
1.388848896277762e+18,0,😂
1.38845432932608e+18,1,🙏
1.3859668023378125e+18,1,🙏
1.3884657817808814e+18,0,💔
1.3863602357371658e+18,0,😋
1.386739797994074e+18,7,✍
1.3888928858026555e+18,1,🙏
1.3871166693911757e+18,0,😁
1.3859659945822003e+18,0,💫
1.38886144692736e+18,0,😁
1.3840991904064676e+18,0,😆
1.3842017742196777e+18,0,😡
1.3870149589116723e+18,1,🙏
1.3884022762811597e+18,0,😂
1.3863355206245458e+18,1,🙏
1.388780463796355e+18,0,😡
1.3841001077175296e+18,1,🙏
1.3892412465314816e+18,0,😥
1.3885089976411136e+18,0,😄
1.3888280503898767e+18,0,😔
1.3869613201891205e+18,1,🤴
1.3892204652148572e+18,0,😊
1.388539370508931e+18,0,😓
1.3867398744310006e+18,0,💕
1.388862559843885e+18,0,😄
1.3885167753823273e+18,7,☑
1.3859228859994194e+18,0,😊
1.388813603982037e+18,1,👍
1.3866412558708283e+18,0,🙊
1.386735304615162e+18,1,🙏
1.3859978366810565e+18,1,🙏
1.3888544753145815e+18,0,😂
1.3870642318921157e+18,7,🕉
1.3860603574882836e+18,2,🌴
1.3885834849863352e+18,0,😁
1.3863022745284444e+18,0,😑
1.384091975897424e+18,0,😜
1.386388937657127e+18,1,👍
1.3884742866297856e+18,0,😢
1.3860154193459569e+18,0,😠
1.388519011688747e+18,4,🔫
1.389246135852847e+18,4,🔗
1.3866375067000627e+18,0,🤣
1.389204112508547e+18,0,🤗
1.3869748807013376e+18,1,🙏
1.3888038350495662e+18,0,💞
1.385952370664743e+18,3,🔄
1.3884193067827487e+18,1,🙏
1.3883946570343014e+18,0,😂
1.3860003111441818e+18,0,😁
1.3842189818467697e+18,0,😊
1.3885529813065114e+18,0,😭
1.3885526689063526e+18,0,😑
1.3863690423368049e+18,1,🙏
1.388851215425962e+18,0,😊
1.3889041214496072e+18,8,🍌
1.3859053220243333e+18,0,😭
1.3892529734447557e+18,1,👍
1.3870829363237683e+18,9,🌕
1.3859080597849784e+18,0,😎
1.3888098309581292e+18,1,🙏
1.3840921508544225e+18,1,👈
1.3887816846743347e+18,0,😂
1.3892145581374218e+18,1,🙏
1.3860123051508e+18,0,😴
1.3869689441042063e+18,0,😳
1.3889110843339817e+18,0,😁
1.3863259690366607e+18,2,💐
1.3884526695057736e+18,1,🙏
1.3859688327081124e+18,1,👍
1.388418367938175e+18,1,🙏
1.3866375962021356e+18,6,🚩
1.388547654078976e+18,0,😂
1.388832864830206e+18,7,🏼
1.386637886708011e+18,5,✨
1.3863846211939492e+18,1,🙏
1.3860016409987236e+18,2,🌹
1.3866392097845125e+18,0,😓
1.3892176612471276e+18,1,🙏
1.3891910684705792e+18,5,🎉
1.3892400690938798e+18,0,😑
1.3859722599872307e+18,0,😋
1.3887905588275528e+18,0,🤪
1.3870227928355635e+18,1,🙏
1.3892089095591977e+18,0,😂
1.3863516397249208e+18,1,🙏
1.3859160068166328e+18,2,💐
1.388874729172267e+18,1,🙏
1.3862886966436454e+18,1,🙏
1.385916405778772e+18,0,😁
1.3841032919030456e+18,1,🙏
1.3883960635773665e+18,0,🤣
1.3884353180308234e+18,0,😊
1.3870722084601403e+18,2,🌹
1.3867476931128238e+18,0,😓
1.3863692051135242e+18,1,🙏
1.3884470948900127e+18,1,🙏
1.3892182699580006e+18,0,😂
1.38883931059465e+18,0,😊
1.3863690426723574e+18,2,🌹
1.3863255286599557e+18,1,🙏
1.388800292930474e+18,1,🙏
1.387041866739196e+18,1,👍
1.3892133265974518e+18,1,🙏
1.3859438083370885e+18,1,🙏
1.3884314512851927e+18,1,🙏
1.3859689865468723e+18,9,🌟
1.388846294978818e+18,1,👇
1.386011934739161e+18,1,🤦
1.3892517304711496e+18,0,😂
1.388780578753839e+18,0,😅
1.386302002775302e+18,1,🙏
1.388386640867971e+18,0,😡
1.38593071848892e+18,0,😓
1.3842379101996603e+18,1,🙏
1.3860002396187935e+18,7,‼
1.3860083847222477e+18,7,❤
1.3863534222873108e+18,0,😔
1.3859632158052923e+18,0,😂
1.3884456980943708e+18,1,🙏
1.3870074374592635e+18,2,💐
1.3869849082292795e+18,1,🙏
1.3860121873704755e+18,0,😉
1.3888624198673695e+18,1,🙏
1.3869706896184074e+18,1,🙏
1.388812431464358e+18,0,🙄
1.3867466442012303e+18,0,💯
1.388798970986582e+18,1,👌
1.3841035836966543e+18,1,🙏
1.3888960131344015e+18,0,😊
1.388455185073283e+18,1,🙏
1.38884586195055e+18,0,😂
1.3884613831639245e+18,1,🙏
1.3888695719903314e+18,0,😂
1.3859522718468874e+18,1,👍
1.3863258995874406e+18,1,🙏
1.3888385088702136e+18,0,🤣
1.3863935295979725e+18,6,🚩
1.3883945179176264e+18,1,👩
1.3888785459679764e+18,0,😂
1.387004285800489e+18,0,💯
1.3884557054898053e+18,0,🙂
1.3888394004617708e+18,0,😎
1.3885099630147215e+18,1,🙏
1.388887194081792e+18,0,😂
1.388786933761921e+18,1,🙏
1.386980480411607e+18,0,😊
1.3884603235317268e+18,0,😁
1.3888836045462323e+18,0,😜
1.38849026214647e+18,7,♥
1.3883963354228367e+18,0,😭
1.384207115602989e+18,0,🤫
1.388505236583506e+18,7,♥
1.3866371493536276e+18,0,😍
1.385914630556377e+18,5,🎉
1.388562389830828e+18,0,😂
1.388386400307794e+18,2,🌺
1.389204558505681e+18,1,🤝
1.3888392394801357e+18,1,🙏
1.3870558021422326e+18,1,🙏
1.3867666236972114e+18,1,👍
1.386962352835162e+18,1,🙏
